Scam_Platform,Syndicate_group,Address_L0,CrytoType,domain,parent_domain
https://sandwind.xyz/,Hb_Group,0xDe5CB0d56af2fB77F7E6DB1055f7f97839E37234,ETH-USDT,sandwind.xyz,sandwind.xyz
https://defi-ctcs.com/h5/#/pages/benefits/benefits,Hb_Group,0x9f90d89285047dfEf63Fc9afc7828DB0b707B797,ETH-USDT,defi-ctcs.com,defi-ctcs.com
https://defi-ctcs.com/h5/#/pages/benefits/benefits,Hb_Group,0x417c94443f14bE924741C97AF2AB23eeE9209be9,ETH-USDT,defi-ctcs.com,defi-ctcs.com
https://h5.coindealkop.com,Hb_Group,0xe9af1d38054425c8abf70b581b1f86057b9c6ef7,ETH-USDT,h5.coindealkop.com,coindealkop.com
https://h5.coindealkop.com,Hb_Group, 0xf8f549e1d4ea3fb5b77399090400fc73e8bf6e3a,Unknown,h5.coindealkop.com,coindealkop.com
https://www.ethdifi.com/?d=92LAW3,Hb_Group,0x2e42c07e7f1a00fc86ca2bf1d379a1d5d5b43455,ETH-USDT,ethdifi.com,ethdifi.com
https://www.ethdifi.com/?d=92LAW3,Hb_Group, 0xa535d0fdc9db833ee4e82132f5768eec05aeab1a,Unknown,ethdifi.com,ethdifi.com
https://www.globallw.com/,Hb_Group,TUiiGcvHNHkUfHzCE4NABR7urnYBSViQVv,TRON_USDT-TRN,globallw.com,globallw.com
https://www.globallw.com/,Hb_Group, TRigppsX8Er9h3c3JqmspwBhKV2Ja9ZFng,Unknown,globallw.com,globallw.com
https://indusgold.ltd,Hb_Group,0xF7283150c1F44FBEEE2236af5cd9357AD71465EB ,Unknown,indusgold.ltd,indusgold.ltd
https://indusgold.ltd,Hb_Group, 0x1eB4f6881552b45953121B7A04ad296B771a5f57,Unknown,indusgold.ltd,indusgold.ltd
https://defi-eth.co/??proxyCode=6863072,Hb_Group,0x8743ae11b1c2aa1b450b3d72668b3309e86de3d2,ETH-USDT,defi-eth.co,defi-eth.co
https://watercfx.net,Hb_Group,,Unknown,watercfx.net,watercfx.net
https://b483.live40000.com/Chat/Chat?userID=&lang=en,Hb_Group,,Unknown,b483.live40000.com,live40000.com
https://www.tmsfin.com,Hb_Group,0x28c83Ed18f9236268eF52ADC81352902059A7632,ETH-USDT,tmsfin.com,tmsfin.com
https://www.tmsfin.com,Hb_Group, 0x47E5c6b85422D6c8E73f57E33A8889a655832dc3,Unknown,tmsfin.com,tmsfin.com
https://bnbdt.pro/h5,Hb_Group,0x4480C6771EC372E1443BF3243441Dc1f39011aD1,ETH-USDT,bnbdt.pro,bnbdt.pro
https://bnbdt.pro/h5,Hb_Group, 0x50669DB390eE093EfFAe421FbDbaD821DA4714fA,Unknown,bnbdt.pro,bnbdt.pro
https://cbotour.com/#/home,Hb_Group,TWrukeqZbML83X4iGyTLML9SRZZw9vRJz4,TRON_USDT-TRN,cbotour.com,cbotour.com
https://cbotour.com/#/home,Hb_Group,THLJL1HegsVpqLdxwu6ng8KEjBrUEaFmeq,TRON_USDT-TRN,cbotour.com,cbotour.com
https://cbotour.com/#/home,Hb_Group,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,cbotour.com,cbotour.com
https://cbotour.com/#/home,Hb_Group,TSgdAnaptJn7Nv5jpWGUw68VeqhnjFTJgV,TRON_USDT-TRN,cbotour.com,cbotour.com
https://actuaryf.com/,Hb_Group,0xe781874D8BD3BF3e9B8C6879D17DE22a2Ea405dE,ETH-USDT,actuaryf.com,actuaryf.com
https://actuaryf.com/,Hb_Group, 0x0a5c311e2FB0D3222C993aAE176e250Eed62Efd7,Unknown,actuaryf.com,actuaryf.com
https://ioaxes.com/#/404,Hb_Group,0x06Dc569B72688C95A5C6AA57Fc9d99dAe45A4f33,ETH-USDT,ioaxes.com,ioaxes.com
https://ceggcc.vip,Hb_Group,37H9CHwq7s2xNkhfeETz8SEt6355G5oZDT,BTC,ceggcc.vip,ceggcc.vip
https://tradedwellterm.com/login.php,Hb_Group,bc1qdgfpp7eanna8z57nmul7nzln92mxfyjyrhpdcj,Unknown,tradedwellterm.com,tradedwellterm.com
https://tradedwellterm.com/login.php,Hb_Group,bc1quw6spz48r72y4mdhvt33gfq07tukguju0yjdfa,Unknown,tradedwellterm.com,tradedwellterm.com
https://tradedwellterm.com/login.php,Hb_Group,bc1qr8dw4futdqfjgphxz27fa9kl9uv4tpnq9mdxt4,Unknown,tradedwellterm.com,tradedwellterm.com
https://tradedwellterm.com/login.php,Hb_Group,bc1qcqw8em9zrh3fmyv3vjxurg7pfsn9gx0qns4q52,Unknown,tradedwellterm.com,tradedwellterm.com
https://tradedwellterm.com/login.php,Hb_Group,bc1q2qvkvu9xg50l3xs6wxg4rd7tq50epjg8r3ycfe,Unknown,tradedwellterm.com,tradedwellterm.com
https://tradedwellterm.com/login.php,Hb_Group,bc1qkrrs3av6dfzx0vzkpnc4na6400a8tr5emhf8dz,Unknown,tradedwellterm.com,tradedwellterm.com
https://tradedwellterm.com/login.php,Hb_Group,bc1q9p2jvqhjqd6js0ud7wzmqqrj4wctuu22lgmjrh,Unknown,tradedwellterm.com,tradedwellterm.com
https://monerogo.com/h5,Hb_Group,33VqBhdkkGJejJKHvuE4FPS3fKxCkc4TUQ,BTC,monerogo.com,monerogo.com
https://x.cmc.bet/,Hb_Group,0xe9bdb4219706914441178bc8357e8551b53d8cbf ,Unknown,x.cmc.bet,cmc.bet
https://x.cmc.bet/,Hb_Group, 0x87cb5efb71d448d42d34eb117c410ff714e285eb,Unknown,x.cmc.bet,cmc.bet
https://universalfxtradingservices.com,Hb_Group,1G1jHfKL3Ubo7J23z1jyWTYLST8UkcRBT3,BTC,universalfxtradingservices.com,universalfxtradingservices.com
https://bkexdao.com,Hb_Group,0xa0fAB0140248AF2b19646018Db761C2644a7d830,ETH-USDT,bkexdao.com,bkexdao.com
https://ios.lic/OPNLY,Hb_Group,0xc6b7c61d32773a252858df24d486ca2408202143,ETH-USDT,ios.lic,ios.lic
https://wunidklarsjdls.org,Hb_Group,0x1491b1b6fec458e6e94241bd459d44f0004f1051,ETH-USDT,wunidklarsjdls.org,wunidklarsjdls.org
http://trustedfxoptoins.com/,Hb_Group,,Unknown,trustedfxoptoins.com,trustedfxoptoins.com
https://wardirectory.com/mlcd,Hb_Group,0x1825615CD40E9Cb45187373C80D32571d13d04F3,ETH-USDT,wardirectory.com,wardirectory.com
https://h5.federalfinancial35697.info/#/,Hb_Group,0x240964bBEEFd18b074b1C802757DFb5eC13Be8a0,ETH-USDT,h5.federalfinancial35697.info,federalfinancial35697.info
"https://sjfuturefx.com
 https://account.forex-sj.com/home
 https://user.eastpac.live/Public/login?url=http%3A%2F%2Fuser.eastpac.live%2Findex%2Fadmin_index",Hb_Group,0xDBDAd8d6f67bb0fD6f10cf3A776E08c9198d3669,ETH-USDT,"sjfuturefx.com
 https","sjfuturefx.com
 https"
"https://sjfuturefx.com
 https://account.forex-sj.com/home
 https://user.eastpac.live/Public/login?url=http%3A%2F%2Fuser.eastpac.live%2Findex%2Fadmin_index",Hb_Group, 0xA20985062a5cDCfA4B3f26c348Cb45E0390eC201,Unknown,"sjfuturefx.com
 https","sjfuturefx.com
 https"
"https://sjfuturefx.com
 https://account.forex-sj.com/home
 https://user.eastpac.live/Public/login?url=http%3A%2F%2Fuser.eastpac.live%2Findex%2Fadmin_index",Hb_Group, 0xaabe557647cd56a4d4f7C565d48E9B2c73ff9C0d,Unknown,"sjfuturefx.com
 https","sjfuturefx.com
 https"
http://www.daclandfx.com,Hb_Group,TJ2ACqVs93FTRQTb66QnGzQXtZNf61GAPK,TRON_USDT-TRN,daclandfx.com,daclandfx.com
http://www.daclandfx.com,Hb_Group, 169f7d1a366466930116ca0de12a53295d2b67307647222cafe287f9cb611e1b,Unknown,daclandfx.com,daclandfx.com
http://www.daclandfx.com,Hb_Group, 2986439624f4dfa211bd23320da0786f7fe05289f81f85bc40761aff0f9ae82f,Unknown,daclandfx.com,daclandfx.com
http://www.daclandfx.com,Hb_Group, 9d2f31f1b9f75feb9c8d2e09fef357e40591107463b5f054273cb4f35baaaf76,Unknown,daclandfx.com,daclandfx.com
http://www.liquityp.xyz/h5/share.html?code=8MLCQ4,Hb_Group,0x97438091DfcA1Fb2b7A38612FC0Ac9aAc3Ef1862,ETH-USDT,liquityp.xyz,liquityp.xyz
https://www.digitalq.vip/login/reg.html?t=1&c=424705,Cloudfront,0x2bDd9294F24c4311ACd54B60E3a03729573F6Ac4,ETH-USDT,digitalq.vip,digitalq.vip
https://www.digitalq.vip/login/reg.html?t=1&c=424705,Cloudfront, 0x4BBb73743D7eb331F53B47255F1bCb0E64381e68,Unknown,digitalq.vip,digitalq.vip
https://btx26.xyz/h5/#/,Cloudfront,TAYWo3NfJz964725Aev2KUzdC8re62zFUW,TRON_USDT-TRN,btx26.xyz,btx26.xyz
https://sal-mining.tools/#/?code=270V5M,Cloudfront,0xB442401C3fE91aEe68607480aE2B9b24A1635CD7,ETH-USDT,sal-mining.tools,sal-mining.tools
https://sal-mining.tools/#/?code=270V5M,Cloudfront, 0x1106c10bc4a1Cfdc1578B85584861f000a9e08EE,Unknown,sal-mining.tools,sal-mining.tools
https://hutline1.com,Cloudfront,,Unknown,hutline1.com,hutline1.com
https://sql.lsqan.space,Cloudfront,TM3BYPsS7uc2DEKtzgsZmaD5KBLdfwZW4j,TRON_USDT-TRN,sql.lsqan.space,lsqan.space
http://h5.hrtrafc.com/,Cloudfront,0x2E96dB90d60A7F6becE253C806Aa0F742F04B88B,ETH-USDT,h5.hrtrafc.com,hrtrafc.com
https://www.tatoex.com,Cloudfront,3JzBFAMmDkb7BVifqvvMJjdWUzmCucGGo1,BTC,tatoex.com,tatoex.com
https://h5.mxcdrfi.com/,Cloudfront,0x7dcb3f473adecbf1cd334ff81b770b42fb6f88c6,ETH-USDT,h5.mxcdrfi.com,mxcdrfi.com
https://www.tidebitpros.vip/,Cloudfront,0x5fd6092267ff88cd6dac68c53e0b5a29156d4b39,ETH-USDT,tidebitpros.vip,tidebitpros.vip
https://www.sushidexfi.com/#/index?inviteCode=164270,Cloudfront,0x06450b4a193c37376f6d572168734045aff8c848,ETH-USDT,sushidexfi.com,sushidexfi.com
https://crown-fx.com/,Cloudfront,,Unknown,crown-fx.com,crown-fx.com
https://coin-app.top/i/gcgzsakv,Cloudfront,,Unknown,coin-app.top,coin-app.top
https://ioaxes.com,Cloudfront,,Unknown,ioaxes.com,ioaxes.com
https://amindavefx.com,Cloudfront,bc1qurkymy58s6v57dq34ewy9d9uvxnlvytq6n8kqv,Unknown,amindavefx.com,amindavefx.com
https://t-professional.tw/,Cloudfront,,Unknown,t-professional.tw,t-professional.tw
https://bsv-global.com/,Cloudfront,3LWLx4mx2eA9R7HEossn7yqopqAKJThnZ6,BTC,bsv-global.com,bsv-global.com
https://bsv-global.com/,Cloudfront, 0xf09c8bD0bF157e3E8edbc9d030fA4dc179Eb924B,Unknown,bsv-global.com,bsv-global.com
https://cen-tiger.com/zh-cn/,Cloudfront,3CJvPTDQUq8NeTje32UCdMspJniYxZAkt6,BTC,cen-tiger.com,cen-tiger.com
https://congratulationsex.com,Cloudfront,0x848253deda48864cd6842d2833379473d76c2746,ETH-USDT,congratulationsex.com,congratulationsex.com
https://congratulationsex.com,Cloudfront, 0xeab5a91ca944c56efea7ae735e6fc090ffb546c8,Unknown,congratulationsex.com,congratulationsex.com
https://bitcorecrypto.cc/h5/#/,Cloudfront,TF6n8Xw8VpiqU6dADzAPX43PPLjFYjsjvQ,TRON_USDT-TRN,bitcorecrypto.cc,bitcorecrypto.cc
https://bitcorecrypto.cc/h5/#/,Cloudfront, TM7ZrxE9TxUyJqSRLGN2CQYsQtvQQ4aG73,Unknown,bitcorecrypto.cc,bitcorecrypto.cc
https://bitcorecrypto.cc/h5/#/,Cloudfront, TFUChStcGAN8JMncfpodjTDbZxd2oZK1pt,Unknown,bitcorecrypto.cc,bitcorecrypto.cc
https://Centerassets.com,Cloudfront,3NndEqhn9qtrv722KqHE1dAzpDvQv5JJEq,BTC,Centerassets.com,Centerassets.com
https://www.carrodsecurities-ltd.com/index1,Cloudfront,0x529b420be2Fa9b0D6504E6F7211260Ba25758C6a,ETH-USDT,carrodsecurities-ltd.com,carrodsecurities-ltd.com
https://www.carrodsecurities-ltd.com/index1,Cloudfront,,Unknown,carrodsecurities-ltd.com,carrodsecurities-ltd.com
http://k27v.xyz/#/,Cloudfront,,Unknown,k27v.xyz,k27v.xyz
https://defi-usdt.net,Cloudfront,THj8hf9r845yeJrjn9w1TRHGdbzZSYwQKY,TRON_USDT-TRN,defi-usdt.net,defi-usdt.net
https://www.hotaex.net/wap,Cloudfront,TKRWEksM1ydwuueZvQTztufZUiH354EiEv,TRON_USDT-TRN,hotaex.net,hotaex.net
https://douglas-forex.com/,Cloudfront,0x67dfefd14345b3835dc1cd79ec128c0d49d97319,ETH-USDT,douglas-forex.com,douglas-forex.com
https://defi.usd-defi.org/#/,Cloudfront,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,defi.usd-defi.org,usd-defi.org
https://defi.usd-defi.org/#/,Cloudfront, 0x6f8e41fbca060a6a9425400e0b6537930fe80164,Unknown,defi.usd-defi.org,usd-defi.org
https://defi.usd-defi.org/#/,Cloudfront, 0x1468f748f2a256328e58abe1c7fd8a9a2b816db8,Unknown,defi.usd-defi.org,usd-defi.org
https://defi.usd-defi.org/#/,Cloudfront, 0x8bd222b672efe5f24ddb18a9bd4ee8fb84d75de2,Unknown,defi.usd-defi.org,usd-defi.org
https://www.webitbvhylk.com/#/home,Cloudfront,TQVauwc6Hg9gzcnMuXjoDv13U1i85KYtpm,TRON_USDT-TRN,webitbvhylk.com,webitbvhylk.com
https://www.webitbvhylk.com/#/home,Cloudfront, TX7MGxmYqrvs1Ev1hhL1xLW93eNiz4MhQA,Unknown,webitbvhylk.com,webitbvhylk.com
https://www.webitbvhylk.com/#/home,Cloudfront, TZGoRps8H5ZDf3Rr8Bo5UMp2J4tzXfkPPA,Unknown,webitbvhylk.com,webitbvhylk.com
https://www.xigouleshop.com/index/user/login.html,Cloudfront,,Unknown,xigouleshop.com,xigouleshop.com
https://www.Altman-Inc.com,Cloudfront,TBh8Get9uqbDLTTPbY3qipdeNJKiRaRAUu,TRON_USDT-TRN,Altman-Inc.com,Altman-Inc.com
https://www.skyamltd.com/,Cloudfront,0x70666c9e981410b3c887e6582414bd99dc6f026e,ETH-USDT,skyamltd.com,skyamltd.com
https://www.skyamltd.com/,Cloudfront, 0xcc100bA0488ad8993E8fE98046B0Ddb6e21ea218,Unknown,skyamltd.com,skyamltd.com
https://www.bicc66.com,Cloudfront,0xeA84fC7f8196853D9f795F8c4Aa89035f4FADb35,ETH-USDT,bicc66.com,bicc66.com
https://www.bicc66.com,Cloudfront, 0x2E2954D30f6Dbb31e6b9DfFa7ffc791C6F2D1023,Unknown,bicc66.com,bicc66.com
https://www.mathns.com,Cloudfront,TZFbLWE2eGYtUUfgShUvj2jke8bWVC8VdX,TRON_USDT-TRN,mathns.com,mathns.com
https://www.pitbears.vip/login/reg.html?t=1&c=9PkGHMh9,Cloudfront,0x9317671924aB3870655115679806eC26dA77B704,ETH-USDT,pitbears.vip,pitbears.vip
https://www.metechains.co/#/,Cloudfront,,Unknown,metechains.co,metechains.co
https://www.mokfxm.com,Cloudfront,0xA36e112e0BAf86Daaba1b96430390EBDD2d80FFF,ETH-USDT,mokfxm.com,mokfxm.com
https://m.watercfx.net/#/,Cloudfront,,Unknown,m.watercfx.net,watercfx.net
https://www.daclandindex.com,Cloudfront,TD1L2MyASKShEJS7kfEBwHREvSD3Ci9EE9,TRON_USDT-TRN,daclandindex.com,daclandindex.com
http://defiearn-vip.co,Cloudfront,0x5f1f570fa51b650b26a147f16a61a8b76437e0b0,ETH-USDT,defiearn-vip.co,defiearn-vip.co
http://defiearn-vip.co,Cloudfront, 0xdac17f958d2ee523a2206206994597c13d831ec7,Unknown,defiearn-vip.co,defiearn-vip.co
http://defiearn-vip.co,Cloudfront, 0x1238a47cf75496e510e4da096796ef4c99105c45,Unknown,defiearn-vip.co,defiearn-vip.co
https://ifsmarkets.is,Cloudfront,,Unknown,ifsmarkets.is,ifsmarkets.is
https://bridgetrustfx.com/,Cloudfront,,Unknown,bridgetrustfx.com,bridgetrustfx.com
https://www.antrush.com,Cloudfront,0x990ECd0f268fB0729b415237778e70Eb1c2ca54b,ETH-USDT,antrush.com,antrush.com
https://www.antrush.com,Cloudfront,3LsMonbh16jC4LCE5kqVpCSGK6c3HexB8x,BTC,antrush.com,antrush.com
https://hutline1.com,Cloudfront,TLi1r2dcomgYdM5pmhUkij7qWLiy7k7PNQ,TRON_USDT-TRN,hutline1.com,hutline1.com
https://hutline1.com,Cloudfront, TXfkHtiVRxopW3pGa16jsXiRBka5NMn2aw,Unknown,hutline1.com,hutline1.com
https://hutline1.com,Cloudfront, TTJivYfqKDdqiYHARNuP6DiA6u1chhtv3d,Unknown,hutline1.com,hutline1.com
https://hutline1.com,Cloudfront, TFanBWEF27HS6dMJT3PZ86e3PGVp5X7oRE,Unknown,hutline1.com,hutline1.com
https://www.upsalefx.com,Cloudfront,,Unknown,upsalefx.com,upsalefx.com
https://www.unisnft.ai/m.unisnft.ai#/,Cloudfront,0x90a386eaee6fc9f4d2502197ffd27b3c2dc1cf84,ETH-USDT,unisnft.ai,unisnft.ai
https://h5.7ylk1006.top/#/,Cloudfront,3L7MnsCDpdS5sFcbVp3iWN6MxdueYAjAYc,BTC,h5.7ylk1006.top,7ylk1006.top
https://www.avatjte.com,Cloudfront,,Unknown,avatjte.com,avatjte.com
https://sandwind.xyz,Cloudfront,,Unknown,sandwind.xyz,sandwind.xyz
https://www.cbccyap.vip/,Cloudfront,TM8HEiGPDQnYsaXXnhh9a1PuKiXrYUpauS,TRON_USDT-TRN,cbccyap.vip,cbccyap.vip
https://www.cbccyap.vip/,Cloudfront,TPHN9svDALskjPRWg2Zk1PGFF8CSvyS28x,TRON_USDT-TRN,cbccyap.vip,cbccyap.vip
https://www.coindeskex.com,Cloudfront,0x45ac0e3be7afd4fac57aac834c4f26fce1484010,ETH-USDT,coindeskex.com,coindeskex.com
"https://www.bilaxyex.co
 https://www.sushidexfi.com
 https://skdae.com",Cloudfront,,Unknown,"bilaxyex.co
 https","bilaxyex.co
 https"
https://yllfx.co,Cloudfront,36tiNWr7ZCTMYZKn3Syf9nXuzUngY5e1o2,BTC,yllfx.co,yllfx.co
https://qzblm.com/,Cloudfront,,Unknown,qzblm.com,qzblm.com
http://eth-defi131.com/#/mine,Cloudfront,0x507d1f1d9b524e886d4df57b91200aa2f2b310a2,ETH-USDT,eth-defi131.com,eth-defi131.com
https://ammuni.shop/#/,Cloudfront,0x7d63203cf8f6f4c0570c7e0c4de38b78a7155aa9,ETH-USDT,ammuni.shop,ammuni.shop
https://eastpac.live,Cloudfront,,Unknown,eastpac.live,eastpac.live
https://seus-fx.com,Cloudfront,0x1e0f2c45d4b804dafcbb28fb532abf4a48b9d417,ETH-USDT,seus-fx.com,seus-fx.com
https://jet-fx.com/zh-cn/,Cloudfront,TExZDBnEbdQFH6AuSu78Sa9B5GymaDiZBb,TRON_USDT-TRN,jet-fx.com,jet-fx.com
https://jet-fx.com/zh-cn/,Cloudfront,TNX18BbNdu1ertXRTiJntYXvW3jPKAN7vF,TRON_USDT-TRN,jet-fx.com,jet-fx.com
https://www.ascedexo.com/login/reg.html?t=1&c=r3AWJsVC,Cloudfront,,Unknown,ascedexo.com,ascedexo.com
https://www.h5.decurretpro.com,Cloudfront,,Unknown,h5.decurretpro.com,decurretpro.com
https://coinrise.ca,Cloudfront,,Unknown,coinrise.ca,coinrise.ca
https://lsetoken.com/app-t/,Cloudfront,0x479b65754481beadf394c5a716f0f7c193c17be2,ETH-USDT,lsetoken.com,lsetoken.com
https://lsetoken.com/app-t/,Cloudfront, 3Cw2hAn6EArb8nV28qEpTak7DFSgtiGZxP,Unknown,lsetoken.com,lsetoken.com
https://www.neptuneexchange.com,Cloudfront,0xac8d9767f0dd1234514b795bc75e4f3f12ceba9b,ETH-USDT,neptuneexchange.com,neptuneexchange.com
https://fxace.com/,Cloudfront,1H1ikMaCZufnSi9JtNrjXsmFXrX7vnXWxL,BTC,fxace.com,fxace.com
http://www.aava-defi.xyz/h5/index.html#/,Cloudfront,0xdd34e743a924ff850a1c5fad1bdb0abe52b39e9e,ETH-USDT,aava-defi.xyz,aava-defi.xyz
https://chinesepic.com/#/home,dnsV1,0x592aA7585f683DE6C55e78C691be963aa692Ea43,ETH-USDT,chinesepic.com,chinesepic.com
https://chinesepic.com/#/home,dnsV1,0x96c69C564255AE621ee5d85623112615066D4D0D,ETH-USDT,chinesepic.com,chinesepic.com
https://chinesepic.com/#/home,dnsV1,0xb03C93B288fdE45D0BAdBfd2ae057d5ADfe13c05,ETH-USDT,chinesepic.com,chinesepic.com
https://chinesepic.com/#/home,dnsV1,0xbcb2f7aa1eed52eb601cd48d4011805cbc7ce63b,ETH-USDT,chinesepic.com,chinesepic.com
https://chinesepic.com/#/home,dnsV1,0x91a3b6129e7f53408996b2ebcda10b065af7248b,ETH-USDT,chinesepic.com,chinesepic.com
https://bteaa.com/#/,dnsV1,0x8874A700b8d5B578502ab3B4766A6aEd139CA010,ETH-USDT,bteaa.com,bteaa.com
https://utiphot.com/,dnsV1,0x0577a8d72797DDA3B355d67330eD5f79c44D97A4,ETH-USDT,utiphot.com,utiphot.com
https://nang5.com,dnsV1,,Unknown,nang5.com,nang5.com
https://www.gventurep.vip/,dnsV1,TJVhsNgAnSoWGyDf7cy9wwohCmGfLnoD7W,TRON_USDT-TRN,gventurep.vip,gventurep.vip
https://Moneroall.com,dnsV1,,Unknown,Moneroall.com,Moneroall.com
https://iprimecapital.com/,dnsV1,TUrRmDtCMyB2A8YTmn5J9qg9aEr3yWP5Vk,TRON_USDT-TRN,iprimecapital.com,iprimecapital.com
https://fastdeliveryshipmentservice.com/,dnsV1,,Unknown,fastdeliveryshipmentservice.com,fastdeliveryshipmentservice.com
https://www.xrp-miningservice.online/api/gjt4hl,dnsV1,,Unknown,xrp-miningservice.online,xrp-miningservice.online
https://h5.bqsfbk.com,dnsV1,1LtbNA6Z5cqpXNBMfrDXBZLKAzHnjm4D3H,BTC,h5.bqsfbk.com,bqsfbk.com
https://www.apten.live,dnsV1,,Unknown,apten.live,apten.live
https://h5.decurretpro.com,dnsV1,0x3Ab66Bc01f2d1F5b9B7d7F4560Ea947D6c1c507c,ETH-USDT,h5.decurretpro.com,decurretpro.com
https://coinestegg.com,dnsV1,0x3C71387573feF333de55137E6c4b7847a92427F8,ETH-USDT,coinestegg.com,coinestegg.com
https://tatoex.com,dnsV1,3AH6629rZRsujpSMFHuaAFjG4AY9wbk9px,BTC,tatoex.com,tatoex.com
https://www.scoinco.com,dnsV1,0x7392fb4dc29a949b885601e5390d7013cfee84a0,ETH-USDT,scoinco.com,scoinco.com
https://www.scoinco.com,dnsV1,TQqK14rZ5JeyWrXnibzHjzkvk6EcsCJZL2,TRON_USDT-TRN,scoinco.com,scoinco.com
https://www.kinepro.vip,dnsV1,0x58C932eE8492Ef6FF2FC794AA8675a349C2143d8,ETH-USDT,kinepro.vip,kinepro.vip
https://ethcodefe.com,dnsV1,0x2dc71beb7ec2b327fd9ceed8323508fd6fa5a070,ETH-USDT,ethcodefe.com,ethcodefe.com
https://defi-ethgo.org/#/,dnsV1,0x49f0ca94ee23e60600a416b266930a3d0b5d170a,ETH-USDT,defi-ethgo.org,defi-ethgo.org
https://www.kinepro.vip,dnsV1,,Unknown,kinepro.vip,kinepro.vip
https://www.bitsmexcim.net/#/home,dnsV1,,Unknown,bitsmexcim.net,bitsmexcim.net
https://www.Lbank-t.net,dnsV1,,Unknown,Lbank-t.net,Lbank-t.net
https://bnbview.com,dnsV1,,Unknown,bnbview.com,bnbview.com
https://qzblm.com/,dnsV1,0x375BaE7c4bA9ebb746f7415C1aafCaF213605B05,ETH-USDT,qzblm.com,qzblm.com
https://Moneroall.com,dnsV1,33VqBhdkkGJejJKHvuE4FPS3fKxCkc4TUQ,BTC,Moneroall.com,Moneroall.com
https://Moneroall.com,dnsV1,0x825F52F8222c56ECDBCf45e0403D9f41DFef7ee7,ETH-USDT,Moneroall.com,Moneroall.com
https://Moneroall.com,dnsV1,0xe65C39EC63233983b81205d136913C4ff0c207Bc,ETH-USDT,Moneroall.com,Moneroall.com
https://Moneroall.com,dnsV1,0x9C65f063B681e16917a483a9A7d9F82D85184969,ETH-USDT,Moneroall.com,Moneroall.com
https://www.metechains.co,dnsV1,0x38DFBb131C86BDf4A54a4332a690e96317f502,Unknown,metechains.co,metechains.co
https://cbotboxs.com,dnsV1,,Unknown,cbotboxs.com,cbotboxs.com
https://h5.dwofk987.top/#/,dnsV1,0x40d38774E3Cac68915d41233bCBea025Ba6bE835,ETH-USDT,h5.dwofk987.top,dwofk987.top
https://h5.dwofk987.top/#/,dnsV1,0x74ff7905581bd35e45e617d2797c70a99fa7ab6a,ETH-USDT,h5.dwofk987.top,dwofk987.top
https://h5.dwofk987.top/#/,dnsV1,0x39b923cc546b68fdd04f7bc51adcc82589aa7b55,ETH-USDT,h5.dwofk987.top,dwofk987.top
https://h5.dwofk987.top/#/,dnsV1,0x48fc6922fab0f27038bb4d5ac8137a8dc1cf56e6,ETH-USDT,h5.dwofk987.top,dwofk987.top
https://www.mytheresa.com/en-sg/?log=geo&loc=f,dnsV1,,Unknown,mytheresa.com,mytheresa.com
https://www.chevrontexacoae.com/,dnsV1,,Unknown,chevrontexacoae.com,chevrontexacoae.com
https://ceggcc.vip,dnsV1,0x8a69d4d2db72361c302bae0e8a9d0975fa655be5,ETH-USDT,ceggcc.vip,ceggcc.vip
https://h5.bi-fans.com,dnsV1,0x5608580351f37723b2161522FE57A3d56f4d47e1,ETH-USDT,h5.bi-fans.com,bi-fans.com
https://f2pfit.com/#/,dnsV1,0xbd86bbe6de3c885695620143e18787fa4af48d8f,ETH-USDT,f2pfit.com,f2pfit.com
https://f2pfit.com/#/,dnsV1,0x89714d7ddd7bb0d95d31beab5d48e800469b2c7f,ETH-USDT,f2pfit.com,f2pfit.com
https://f2pfit.com/#/,dnsV1,0xee35c5c2b024b27149fbec244f0a852cd5856444,ETH-USDT,f2pfit.com,f2pfit.com
https://eth-ctc.com/,Mining scams,,Unknown,eth-ctc.com,eth-ctc.com
https://defi.usdt-defi.net,Mining scams,0xb79b3a831fb7dcd8e1fb5aca99d8b91d006e017b,ETH-USDT,defi.usdt-defi.net,usdt-defi.net
https://psusy.com,dnsV1,0x4859348b28868d422afa703e34b71e6482c227f9,ETH-USDT,psusy.com,psusy.com
https://psusy.com,dnsV1,0x91a3b6129e7f53408996b2ebcda10b065af7248b,ETH-USDT,psusy.com,psusy.com
https://psusy.com,dnsV1,0x8ff0b56475E46c9a218A73A2BD470Eb8874711AB,ETH-USDT,psusy.com,psusy.com
https://www.aava-migning.xyz,dnsV1,TLnsTzQ61n31gCh6ViCXnuhy53KTASw63a,TRON_USDT-TRN,aava-migning.xyz,aava-migning.xyz
"https://www.tidexp.vip/#/pages/tabBar/home/home
 https://movex.asia/#/",dnsV1,,Unknown,tidexp.vip,tidexp.vip
https://h5.pq50z451.top/#/pages/assets/index/index,dnsV1,19W9mcQ5AWQdxuENDtCQZTmAxnvWkfoeGy,BTC,h5.pq50z451.top,pq50z451.top
https://h5.pq50z451.top/#/pages/assets/index/index,dnsV1,0ex5d72441E65583C3c8D3051937FaDCf7E2c1b377,Unknown,h5.pq50z451.top,pq50z451.top
https://h5.pq50z451.top/#/pages/assets/index/index,dnsV1,0xee6dD46bC2a245510debF23A7C4E6d9E3EE0BD2E ,Unknown,h5.pq50z451.top,pq50z451.top
